river_name,country,original_lat,original_lon,adjusted_lon,used_lat,used_lon,date,u_ms,v_ms,current_speed_ms,was_clamped,file_source,depth_type
Fly,Papua New Guinea,-7.638298446458054,156.97667987410972,156.97667987410972,-7.638298446458054,156.97667987410972,2024-09-02,-0.003000000026077032,-0.003000000026077032,0.004242640723997777,False,uv3z_09-02-2024.nc4,bottom
Kotto,Central African Republic,4.682874808789197,24.532413270108464,24.532413270108464,4.682874808789197,24.532413270108464,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Gamka,South Africa,-39.01489795966132,24.145404102897473,24.145404102897473,-39.01489795966132,24.145404102897473,2024-09-02,-0.007000000216066837,-0.015000000596046448,0.016552945988745616,False,uv3z_09-02-2024.nc4,bottom
Atrek,Iran,44.699358816356344,60.00680412524619,60.00680412524619,44.699358816356344,60.00680412524619,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Buh,China,44.134263576878396,111.14000985645748,111.14000985645748,44.134263576878396,111.14000985645748,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Kotuy,Russia,90.0,114.63048467129188,114.63048467129188,90.0,114.63048467129188,2024-09-02,0.0,0.005000000353902578,0.005000000353902578,False,uv3z_09-02-2024.nc4,bottom
Esil,Kazakhstan,70.11389059240636,74.59846296482347,74.59846296482347,70.11389059240636,74.59846296482347,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Pur,Russia,90.0,86.70462065425234,86.70462065425234,90.0,86.70462065425234,2024-09-02,0.0,0.003000000026077032,0.003000000026077032,False,uv3z_09-02-2024.nc4,bottom
Katun,Russia,67.11715385508815,95.48516291145226,95.48516291145226,67.11715385508815,95.48516291145226,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Baoulé,Mali,14.13117074307863,-7.255334780803787,352.74466521919624,14.13117074307863,352.74466521919624,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Vina,Cameroon,8.617846303935396,17.25017265534829,17.25017265534829,8.617846303935396,17.25017265534829,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Lomami,Democratic Republic of the Congo,0.8588875856831752,27.033296947549143,27.033296947549143,0.8588875856831752,27.033296947549143,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Gêba,Guinea,13.107661844511531,-16.614868842656968,343.38513115734304,13.107661844511531,343.38513115734304,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Mania,Madagascar,-22.257723830709963,50.53828784706463,50.53828784706463,-22.257723830709963,50.53828784706463,2024-09-02,-0.020000001415610313,0.08500000089406967,0.08732124717739813,False,uv3z_09-02-2024.nc4,bottom
Kabompo,Zambia,-15.815580268167059,25.806499629578347,25.806499629578347,-15.815580268167059,25.806499629578347,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Save,Zimbabwe,-23.709626177403326,39.08031615749406,39.08031615749406,-23.709626177403326,39.08031615749406,2024-09-02,-0.03200000151991844,0.06599999964237213,0.07334848362487055,False,uv3z_09-02-2024.nc4,bottom
Sokoto,Nigeria,12.67535021238961,4.58893945811627,4.58893945811627,12.67535021238961,4.58893945811627,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Mariga,Nigeria,11.666130952681199,6.774454148456112,6.774454148456112,11.666130952681199,6.774454148456112,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Jamanxim,Brazil,-8.138926852774002,-64.71695572421646,295.28304427578354,-8.138926852774002,295.28304427578354,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Atrato,Colombia,9.0277212248594,-85.53690746054534,274.4630925394547,9.0277212248594,274.4630925394547,2024-09-02,-0.007000000216066837,0.0,0.007000000216066837,False,uv3z_09-02-2024.nc4,bottom
Iriri,Brazil,-4.266075343546975,-58.56372738644216,301.43627261355783,-4.266075343546975,301.43627261355783,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Cuyuni,Venezuela,7.088093600229424,-65.31986382571986,294.68013617428016,7.088093600229424,294.68013617428016,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Gurupi,Brazil,-1.3384717656534117,-51.30110900614313,308.6988909938569,-1.3384717656534117,308.6988909938569,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Amapari,Brazil,1.3823101695575166,-55.56571086583974,304.4342891341603,1.3823101695575166,304.4342891341603,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Doce,Brazil,-22.1562688243892,-44.31293013219917,315.6870698678008,-22.1562688243892,315.6870698678008,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Litani,France,4.021708714536108,-60.169108812506295,299.8308911874937,4.021708714536108,299.8308911874937,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Putumayo,Colombia,-3.422773112047754,-75.62126514170677,284.3787348582932,-3.422773112047754,284.3787348582932,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Huallaga,Peru,-8.309364577865669,-85.40433507868752,274.5956649213125,-8.309364577865669,274.5956649213125,2024-09-02,0.021000001579523087,-0.0010000000474974513,0.021023797621623146,False,uv3z_09-02-2024.nc4,bottom
Essequibo,Guyana,7.11020801633287,-65.23561323454332,294.76438676545666,7.11020801633287,294.76438676545666,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Salado,Argentina,-42.41835165545143,-63.85053351560085,296.14946648439917,-42.41835165545143,296.14946648439917,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Guainía,Colombia,4.522497475902323,-75.39930560037166,284.6006943996283,4.522497475902323,284.6006943996283,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Velhas,Brazil,-19.304192202920486,-49.9123331322329,310.0876668677671,-19.304192202920486,310.0876668677671,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Bhima,India,18.407991040050703,86.0328988440847,86.0328988440847,18.407991040050703,86.0328988440847,2024-09-02,-0.024000000208616257,0.029000001028180122,0.03764306137454854,False,uv3z_09-02-2024.nc4,bottom
Tista,India,29.10634415853741,99.85026757313945,99.85026757313945,29.10634415853741,99.85026757313945,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Kong,Laos,15.150503573000147,118.03409984438429,118.03409984438429,15.150503573000147,118.03409984438429,2024-09-02,-0.004000000189989805,0.03200000151991844,0.032249032524940976,False,uv3z_09-02-2024.nc4,bottom
Jialing,China,34.293056514995335,118.6519012761989,118.6519012761989,34.293056514995335,118.6519012761989,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Dong,China,26.286420153987283,126.73055457606795,126.73055457606795,26.286420153987283,126.73055457606795,2024-09-02,0.0,0.0,0.0,False,uv3z_09-02-2024.nc4,bottom
Yalong,China,30.55089616591312,113.31921934126409,113.31921934126409,30.55089616591312,113.31921934126409,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Bajang,Malaysia,2.5345192639210308,124.31973749835605,124.31973749835605,2.5345192639210308,124.31973749835605,2024-09-02,0.007000000216066837,0.003000000026077032,0.007615773314732914,False,uv3z_09-02-2024.nc4,bottom
Nadym,Russia,90.0,81.84510091040903,81.84510091040903,90.0,81.84510091040903,2024-09-02,0.0,0.003000000026077032,0.003000000026077032,False,uv3z_09-02-2024.nc4,bottom
Mahakam,Indonesia,-0.5725115340565541,130.73517541795977,130.73517541795977,-0.5725115340565541,130.73517541795977,2024-09-02,0.014000000432133675,0.015000000596046448,0.02051828525927878,False,uv3z_09-02-2024.nc4,bottom
Baliem,Indonesia,-6.28967048885414,154.02486529060408,154.02486529060408,-6.28967048885414,154.02486529060408,2024-09-02,-0.0690000057220459,0.03100000135600567,0.07564390837149228,False,uv3z_09-02-2024.nc4,bottom
Sittong,Myanmar,19.613220393267476,107.84972531730256,107.84972531730256,19.613220393267476,107.84972531730256,2024-09-02,-0.005000000353902578,0.027000000700354576,0.027459061188579874,False,uv3z_09-02-2024.nc4,bottom
Pahang,Malaysia,3.878025157238687,115.15778466161683,115.15778466161683,3.878025157238687,115.15778466161683,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
You,China,25.966247169387625,120.32778142275073,120.32778142275073,25.966247169387625,120.32778142275073,2024-09-02,0.003000000026077032,0.1120000034570694,0.11204017482376587,False,uv3z_09-02-2024.nc4,bottom
Mahi,India,25.288190053840744,81.16006207131353,81.16006207131353,25.288190053840744,81.16006207131353,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Tapi,India,23.94133684179333,80.96112196569662,80.96112196569662,23.94133684179333,80.96112196569662,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sankh,India,25.27212999096557,94.25206038794829,94.25206038794829,25.27212999096557,94.25206038794829,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Bei,China,26.33719937339493,125.5899102819777,125.5899102819777,26.33719937339493,125.5899102819777,2024-09-02,-0.009000000543892384,-0.02200000174343586,0.0237697304675767,False,uv3z_09-02-2024.nc4,bottom
Ussuri,Russia,56.81706297408493,148.51667034992144,148.51667034992144,56.81706297408493,148.51667034992144,2024-09-02,0.029000001028180122,-0.027000000700354576,0.03962322674207132,False,uv3z_09-02-2024.nc4,bottom
Namhan,South Korea,44.942384496142246,141.57958538288455,141.57958538288455,44.942384496142246,141.57958538288455,2024-09-02,-0.01100000087171793,0.013000000268220901,0.017029387133761998,False,uv3z_09-02-2024.nc4,bottom
Bol’shaya Kuonamka,Russia,90.0,125.28780396858465,125.28780396858465,90.0,125.28780396858465,2024-09-02,0.0010000000474974513,0.005000000353902578,0.005099019869937831,False,uv3z_09-02-2024.nc4,bottom
Caledon,South Africa,-35.480806865402364,29.009489685230324,29.009489685230324,-35.480806865402364,29.009489685230324,2024-09-02,-0.03800000250339508,-0.14300000667572021,0.14796284026577097,False,uv3z_09-02-2024.nc4,bottom
Shebele,Ethiopia,5.496077188582371,50.10301124439247,50.10301124439247,5.496077188582371,50.10301124439247,2024-09-02,0.017000000923871994,-0.007000000216066837,0.01838477724740184,False,uv3z_09-02-2024.nc4,bottom
Tugela,South Africa,-33.82456983343405,35.04509332667813,35.04509332667813,-33.82456983343405,35.04509332667813,2024-09-02,0.09400000423192978,0.004000000189989805,0.0940850721268934,False,uv3z_09-02-2024.nc4,bottom
Penner,India,16.283803549929324,89.22159347684673,89.22159347684673,16.283803549929324,89.22159347684673,2024-09-02,-0.03400000184774399,0.021000001579523087,0.039962484807461195,False,uv3z_09-02-2024.nc4,bottom
Deseado,Argentina,-60.52734328142117,-73.89869386107708,286.10130613892295,-60.52734328142117,286.10130613892295,2024-09-02,-0.006000000052154064,0.03200000151991844,0.03255764269569637,False,uv3z_09-02-2024.nc4,bottom
Ivindo,Gabon,-0.1380353904163552,13.531351560815407,13.531351560815407,-0.1380353904163552,13.531351560815407,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Rufiji,United Republic of Tanzania,-8.677892957106158,43.69572660780581,43.69572660780581,-8.677892957106158,43.69572660780581,2024-09-02,0.012000000104308128,0.07300000637769699,0.07397973326288218,False,uv3z_09-02-2024.nc4,bottom
Shilka,Russia,70.08846677515041,135.22844968867554,135.22844968867554,70.08846677515041,135.22844968867554,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Suriname,Suriname,5.511252605189578,-61.2280843883754,298.7719156116246,5.511252605189578,298.7719156116246,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Corantijn,Guyana,6.074331272402919,-63.727799428583644,296.27220057141636,6.074331272402919,296.27220057141636,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Gourits,South Africa,-40.50951924293677,24.354671700336002,24.354671700336002,-40.50951924293677,24.354671700336002,2024-09-02,-0.017000000923871994,-0.015000000596046448,0.02267156918462069,False,uv3z_09-02-2024.nc4,bottom
Pyasina,Russia,90.0,96.60580448454056,96.60580448454056,90.0,96.60580448454056,2024-09-02,0.0,0.004000000189989805,0.004000000189989805,False,uv3z_09-02-2024.nc4,bottom
Logone,Chad,8.617846303935396,17.25017265534829,17.25017265534829,8.617846303935396,17.25017265534829,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Mbini,Equatorial Guinea,1.7694690839392127,10.847562567691442,10.847562567691442,1.7694690839392127,10.847562567691442,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Maroni,Suriname,5.9219802614618935,-60.302822653986496,299.6971773460135,5.9219802614618935,299.6971773460135,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Yong,China,25.83288275697542,121.22431642330946,121.22431642330946,25.83288275697542,121.22431642330946,2024-09-02,0.026000000536441803,0.2600000202655792,0.2612967863675261,False,uv3z_09-02-2024.nc4,bottom
Brahmani,India,23.4081113337257,96.78131749028836,96.78131749028836,23.4081113337257,96.78131749028836,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sepik,Papua New Guinea,-4.317757022635667,160.76328192812468,160.76328192812468,-4.317757022635667,160.76328192812468,2024-09-02,0.029000001028180122,-0.01900000125169754,0.03466987319271526,False,uv3z_09-02-2024.nc4,bottom
Aruwimi,Democratic Republic of the Congo,1.889191478246852,29.875150920764362,29.875150920764362,1.889191478246852,29.875150920764362,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Linyanti,Botswana,-20.187886975141208,27.160759938716247,27.160759938716247,-20.187886975141208,27.160759938716247,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sobat,South Sudan,9.364819676347947,36.966713423364936,36.966713423364936,9.364819676347947,36.966713423364936,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Srepok,Cambodia,15.116612525103912,117.96561226704078,117.96561226704078,15.116612525103912,117.96561226704078,2024-09-02,-0.005000000353902578,0.029000001028180122,0.029427879012485322,False,uv3z_09-02-2024.nc4,bottom
Yongding,China,48.7333350916897,128.67321014293884,128.67321014293884,48.7333350916897,128.67321014293884,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Song’acha,China,56.00619693904209,147.87620279131937,147.87620279131937,56.00619693904209,147.87620279131937,2024-09-02,0.04200000315904617,-0.01600000075995922,0.0449444133311203,False,uv3z_09-02-2024.nc4,bottom
Ussuri,Russia,61.557050173820436,150.32958000638047,150.32958000638047,61.557050173820436,150.32958000638047,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Ishim,Russia,78.67577094925157,79.29692819146926,79.29692819146926,78.67577094925157,79.29692819146926,2024-09-02,-0.029000001028180122,-0.10000000149011612,0.10412012465252658,False,uv3z_09-02-2024.nc4,bottom
Bani,Mali,14.737712284274846,-6.17121991563199,353.828780084368,14.737712284274846,353.828780084368,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Tsiribihina,Madagascar,-22.165734854377423,49.438899165040816,49.438899165040816,-22.165734854377423,49.438899165040816,2024-09-02,-0.026000000536441803,0.017000000923871994,0.03106445008859199,False,uv3z_09-02-2024.nc4,bottom
Igan,Malaysia,2.5345192639210308,124.4718234042347,124.4718234042347,2.5345192639210308,124.4718234042347,2024-09-02,0.003000000026077032,-0.0020000000949949026,0.003605551349855083,False,uv3z_09-02-2024.nc4,bottom
Yu,China,25.83288275697542,121.22431642330946,121.22431642330946,25.83288275697542,121.22431642330946,2024-09-02,0.026000000536441803,0.2600000202655792,0.2612967863675261,False,uv3z_09-02-2024.nc4,bottom
Podkamennaya Tunguska,Russia,87.24714651085384,100.32114684498619,100.32114684498619,87.24714651085384,100.32114684498619,2024-09-02,0.005000000353902578,0.0020000000949949026,0.00538516517100502,False,uv3z_09-02-2024.nc4,bottom
Han,South Korea,44.942384496142246,141.57958538288455,141.57958538288455,44.942384496142246,141.57958538288455,2024-09-02,-0.01100000087171793,0.013000000268220901,0.017029387133761998,False,uv3z_09-02-2024.nc4,bottom
Anabar,Russia,90.0,127.00477666154258,127.00477666154258,90.0,127.00477666154258,2024-09-02,0.0010000000474974513,0.005000000353902578,0.005099019869937831,False,uv3z_09-02-2024.nc4,bottom
Shabeelle,Somalia,5.496077188582371,50.10301124439247,50.10301124439247,5.496077188582371,50.10301124439247,2024-09-02,0.017000000923871994,-0.007000000216066837,0.01838477724740184,False,uv3z_09-02-2024.nc4,bottom
Chobe,Botswana,-20.187886975141208,27.160759938716247,27.160759938716247,-20.187886975141208,27.160759938716247,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Hai,China,47.42029459898636,130.28120061956844,130.28120061956844,47.42029459898636,130.28120061956844,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Yana,Russia,90.0,151.36678631659396,151.36678631659396,90.0,151.36678631659396,2024-09-02,0.0020000000949949026,0.004000000189989805,0.004472136167414639,False,uv3z_09-02-2024.nc4,bottom
Malaya Ob,Russia,90.0,73.14081902702897,73.14081902702897,90.0,73.14081902702897,2024-09-02,0.0,-0.0010000000474974513,0.0010000000474974513,False,uv3z_09-02-2024.nc4,bottom
Chao Phraya,Thailand,17.053258363977672,111.41216644356778,111.41216644356778,17.053258363977672,111.41216644356778,2024-09-02,0.049000002443790436,-0.012000000104308128,0.05044799542097648,False,uv3z_09-02-2024.nc4,bottom
Suez Canal,Egypt,35.36567704622263,36.02240018432611,36.02240018432611,35.36567704622263,36.02240018432611,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Suez Canal,Egypt,35.05425027401764,36.24650675685572,36.24650675685572,35.05425027401764,36.24650675685572,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Ismailiya Canal,Egypt,34.97631951012209,34.77348029176895,34.77348029176895,34.97631951012209,34.77348029176895,2024-09-02,0.006000000052154064,-0.0020000000949949026,0.006324555399854474,False,uv3z_09-02-2024.nc4,bottom
Ishikari,Japan,53.1897461296965,157.35857965062996,157.35857965062996,53.1897461296965,157.35857965062996,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Kayan,Indonesia,3.2325530871170667,130.84921266975874,130.84921266975874,3.2325530871170667,130.84921266975874,2024-09-02,0.004000000189989805,0.018000001087784767,0.018439090017681764,False,uv3z_09-02-2024.nc4,bottom
Barito,Indonesia,-3.704248905768442,127.51680283501557,127.51680283501557,-3.704248905768442,127.51680283501557,2024-09-02,0.010000000707805157,-0.01600000075995922,0.01886796328369332,False,uv3z_09-02-2024.nc4,bottom
Purari,Papua New Guinea,-8.675058687937385,161.60513557724875,161.60513557724875,-8.675058687937385,161.60513557724875,2024-09-02,0.0,0.0,0.0,False,uv3z_09-02-2024.nc4,bottom
Indragi,Indonesia,-0.39811424673180323,115.043801765038,115.043801765038,-0.39811424673180323,115.043801765038,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Okavango,Botswana,-20.313603540645307,23.93749538596179,23.93749538596179,-20.313603540645307,23.93749538596179,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Cubango,Angola,-20.313603540645307,23.93749538596179,23.93749538596179,-20.313603540645307,23.93749538596179,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Orange,South Africa,-35.52143167794106,28.911650289025296,28.911650289025296,-35.52143167794106,28.911650289025296,2024-09-02,-0.05100000277161598,-0.16900001466274261,0.1765276330740093,False,uv3z_09-02-2024.nc4,bottom
Orange,South Africa,-34.79526686120764,27.530266725050584,27.530266725050584,-34.79526686120764,27.530266725050584,2024-09-02,0.0430000014603138,-0.010000000707805157,0.04414748169197301,False,uv3z_09-02-2024.nc4,bottom
Semliki,Uganda,2.428722000792983,34.89105063287535,34.89105063287535,2.428722000792983,34.89105063287535,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Semliki,Democratic Republic of the Congo,-0.14840175562846117,32.94741667204237,32.94741667204237,-0.14840175562846117,32.94741667204237,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Koukourou,Central African Republic,8.359241959772815,21.966575104631662,21.966575104631662,8.359241959772815,21.966575104631662,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Chari,Chad,13.432488090877802,16.74412555608786,16.74412555608786,13.432488090877802,16.74412555608786,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Bamingui,Central African Republic,9.809882850334265,21.023783811756015,21.023783811756015,9.809882850334265,21.023783811756015,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Jordan,Jordan,36.52867225826801,39.43253798383215,39.43253798383215,36.52867225826801,39.43253798383215,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Jordan,Israel,36.52794408767777,39.43319024647353,39.43319024647353,36.52794408767777,39.43319024647353,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Genale,Ethiopia,6.630348499440198,43.832701762492846,43.832701762492846,6.630348499440198,43.832701762492846,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Yarkant,China,49.06317837628041,90.04404231239019,90.04404231239019,49.06317837628041,90.04404231239019,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Taz,Russia,90.0,87.47195329660028,87.47195329660028,90.0,87.47195329660028,2024-09-02,0.0,0.004000000189989805,0.004000000189989805,False,uv3z_09-02-2024.nc4,bottom
Liao,China,49.40557220337289,135.98371547215822,135.98371547215822,49.40557220337289,135.98371547215822,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Yuan,China,33.589072826113195,125.68503191717704,125.68503191717704,33.589072826113195,125.68503191717704,2024-09-02,0.06800000369548798,0.02200000174343586,0.07147027759353926,False,uv3z_09-02-2024.nc4,bottom
Yuan,China,33.53020740854532,124.66994818154988,124.66994818154988,33.53020740854532,124.66994818154988,2024-09-02,0.009000000543892384,0.017000000923871994,0.019235385132658815,False,uv3z_09-02-2024.nc4,bottom
Sutlej,India,36.63668005826958,85.45401574987164,85.45401574987164,36.63668005826958,85.45401574987164,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sutlej,India,34.01429407939554,79.0612983122755,79.0612983122755,34.01429407939554,79.0612983122755,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Atbara,Sudan,16.70769196901272,39.965436561828874,39.965436561828874,16.70769196901272,39.965436561828874,2024-09-02,-0.0020000000949949026,-0.10200000554323196,0.10201961150288376,False,uv3z_09-02-2024.nc4,bottom
Atbara,Sudan,17.92953839917085,39.61125794756669,39.61125794756669,17.92953839917085,39.61125794756669,2024-09-02,-0.027000000700354576,0.021000001579523087,0.03420526427553396,False,uv3z_09-02-2024.nc4,bottom
Biya,Russia,66.52604082031735,97.68926708707102,97.68926708707102,66.52604082031735,97.68926708707102,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Biya,Russia,67.23549457535607,97.28432069722244,97.28432069722244,67.23549457535607,97.28432069722244,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Nakanbé,Ghana,9.61423346424947,-1.0844953517125695,358.9155046482874,9.61423346424947,358.9155046482874,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Nakanbé,Burkina Faso,10.12396054997066,-1.2820765768266071,358.7179234231734,10.12396054997066,358.7179234231734,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Vilyuy,Russia,90.0,121.99148599999711,121.99148599999711,90.0,121.99148599999711,2024-09-02,0.0,0.005000000353902578,0.005000000353902578,False,uv3z_09-02-2024.nc4,bottom
Vilyuy,Russia,90.0,140.7409930469673,140.7409930469673,90.0,140.7409930469673,2024-09-02,0.0010000000474974513,0.005000000353902578,0.005099019869937831,False,uv3z_09-02-2024.nc4,bottom
Han,China,38.15079403674461,124.0963375436879,124.0963375436879,38.15079403674461,124.0963375436879,2024-09-02,-0.04200000315904617,0.023000001907348633,0.04788528326216657,False,uv3z_09-02-2024.nc4,bottom
Han,China,38.62783373427263,122.16118299719268,122.16118299719268,38.62783373427263,122.16118299719268,2024-09-02,0.05900000408291817,0.024000000208616257,0.06369458761777126,False,uv3z_09-02-2024.nc4,bottom
Mahäna Nadï,India,24.591729905558957,92.72880969947623,92.72880969947623,24.591729905558957,92.72880969947623,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Mahäna Nadï,India,22.75287284184824,95.91141654758545,95.91141654758545,22.75287284184824,95.91141654758545,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sassandra,Ivory Coast,7.805968157658337,-7.840794856650624,352.15920514334937,7.805968157658337,352.15920514334937,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Sassandra,Ivory Coast,5.488489599848529,-6.750918338146766,353.2490816618532,5.488489599848529,353.2490816618532,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Gan,China,33.90333096392244,129.1104978887552,129.1104978887552,33.90333096392244,129.1104978887552,2024-09-02,0.15300001204013824,0.19300000369548798,0.24628845915052702,False,uv3z_09-02-2024.nc4,bottom
Gan,China,33.90333096392244,129.1104978887552,129.1104978887552,33.90333096392244,129.1104978887552,2024-09-02,0.15300001204013824,0.19300000369548798,0.24628845915052702,False,uv3z_09-02-2024.nc4,bottom
Krishna,India,18.19471301374745,87.93924512391956,87.93924512391956,18.19471301374745,87.93924512391956,2024-09-02,-0.018000001087784767,0.014000000432133675,0.022803509625932493,False,uv3z_09-02-2024.nc4,bottom
Krishna,India,18.59729302255784,88.29124952937718,88.29124952937718,18.59729302255784,88.29124952937718,2024-09-02,-0.012000000104308128,0.017000000923871994,0.02080865286161129,False,uv3z_09-02-2024.nc4,bottom
Kwango,Democratic Republic of the Congo,-3.726964802121642,19.33023821866716,19.33023821866716,-3.726964802121642,19.33023821866716,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Kafue,Zambia,-17.879711558635165,32.22275287748384,32.22275287748384,-17.879711558635165,32.22275287748384,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Jequitinhonha,Brazil,-17.753333800606356,-43.26131968865548,316.7386803113445,-17.753333800606356,316.7386803113445,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Chubut,Argentina,-53.96502552950805,-73.98009080319764,286.01990919680236,-53.96502552950805,286.01990919680236,2024-09-02,-0.0430000014603138,0.05100000277161598,0.06670832338090822,False,uv3z_09-02-2024.nc4,bottom
Mendoza,Argentina,-36.467061566021826,-77.28888329480132,282.71111670519866,-36.467061566021826,282.71111670519866,2024-09-02,-0.0010000000474974513,0.003000000026077032,0.003162277699927237,False,uv3z_09-02-2024.nc4,bottom
Salado,Argentina,-37.352407908220876,-67.59517333968785,292.40482666031215,-37.352407908220876,292.40482666031215,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Branco,Brazil,-1.5218197785069252,-68.90113903575454,291.09886096424543,-1.5218197785069252,291.09886096424543,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Purús,Brazil,-4.060459072889008,-68.44300606302451,291.55699393697546,-4.060459072889008,291.55699393697546,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Meta,Colombia,6.867105530290941,-75.08575751314461,284.9142424868554,6.867105530290941,284.9142424868554,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Madre de Dios,Bolivia,-11.555550123064066,-72.79789194333033,287.20210805666966,-11.555550123064066,287.20210805666966,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Paraiba,Brazil,-24.491853083845513,-45.661102656684314,314.3388973433157,-24.491853083845513,314.3388973433157,2024-09-02,-0.09200000762939453,-0.08800000697374344,0.12731065403644562,False,uv3z_09-02-2024.nc4,bottom
Uruguay,Brazil,-37.98900243156679,-64.78843283866624,295.21156716133373,-37.98900243156679,295.21156716133373,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
Pilcomayo,Bolivia,-28.931554857675746,-64.20041806747403,295.79958193252594,-28.931554857675746,295.79958193252594,2024-09-02,,,,False,uv3z_09-02-2024.nc4,bottom
